user_id,group,day,clicked,dwell_time_sec,bounced,click_position
8412,control,8,0,0.0,0,
8413,control,3,0,0.0,0,
8414,control,14,1,135.1,1,2.0
8414,control,10,0,0.0,0,
8415,treatment,19,0,0.0,0,
8416,control,7,1,142.1,0,1.0
8416,control,1,1,302.0,0,2.0
8417,treatment,12,0,0.0,0,
8418,treatment,10,1,252.8,0,1.0
8418,treatment,2,0,0.0,1,
8418,treatment,16,1,16.1,0,2.0
8419,control,7,0,0.0,0,
8420,treatment,14,1,293.8,1,1.0
8421,control,19,1,145.8,0,5.0
8421,control,15,0,0.0,0,
8421,control,18,0,0.0,0,
8422,control,6,1,227.4,1,2.0
8422,control,3,1,114.0,0,3.0
8423,treatment,13,0,0.0,1,
8423,treatment,5,1,145.3,1,3.0
8423,treatment,21,0,0.0,1,
8424,control,19,0,0.0,0,
8425,control,15,1,225.9,1,2.0
8426,control,11,0,0.0,1,
8426,control,1,1,166.7,0,2.0
8426,control,15,1,106.7,1,1.0
8427,treatment,20,0,0.0,1,
8427,treatment,10,1,179.6,0,1.0
8428,control,19,0,0.0,0,
8428,control,13,1,254.4,0,2.0
8428,control,8,1,198.0,0,5.0
8429,treatment,8,1,73.4,1,1.0
8430,treatment,8,0,0.0,0,
8430,treatment,4,0,0.0,0,
8431,control,4,0,0.0,1,
8431,control,5,0,0.0,1,
8431,control,9,1,81.5,0,4.0
8432,control,18,1,104.5,1,3.0
8432,control,6,1,149.3,0,3.0
8432,control,11,0,0.0,0,
8433,treatment,5,0,0.0,1,
8434,treatment,21,0,0.0,1,
8434,treatment,18,0,0.0,0,
8435,control,15,1,234.6,0,2.0
8436,control,13,0,0.0,0,
8437,treatment,11,0,0.0,0,
8438,treatment,14,0,0.0,0,
8439,treatment,18,0,0.0,0,
8439,treatment,16,1,162.4,0,4.0
8439,treatment,2,1,170.9,0,2.0
8440,treatment,4,0,0.0,1,
8440,treatment,4,1,221.0,0,1.0
8441,treatment,18,0,0.0,0,
8441,treatment,2,1,208.7,0,1.0
8442,control,6,0,0.0,1,
8442,control,17,1,100.1,1,5.0
8443,treatment,3,1,203.4,1,4.0
8443,treatment,13,1,96.4,0,2.0
8444,treatment,18,0,0.0,1,
8444,treatment,9,0,0.0,1,
8445,control,3,1,159.6,1,1.0
8446,control,6,0,0.0,1,
8446,control,19,1,102.1,0,5.0
8446,control,18,1,5.0,0,2.0
8447,treatment,15,1,132.9,0,3.0
8447,treatment,12,1,166.3,0,1.0
8447,treatment,4,0,0.0,0,
8448,treatment,7,1,218.3,0,1.0
8448,treatment,8,1,203.8,0,2.0
8448,treatment,10,0,0.0,0,
8449,control,9,1,237.1,0,4.0
8449,control,11,1,191.3,0,4.0
8449,control,12,1,130.2,1,4.0
8450,treatment,13,1,140.1,0,1.0
8451,treatment,18,0,0.0,0,
8452,control,2,1,166.9,0,3.0
8453,treatment,8,1,80.8,0,3.0
8454,control,10,0,0.0,0,
8454,control,15,0,0.0,0,
8455,control,9,0,0.0,0,
8455,control,15,0,0.0,1,
8455,control,4,0,0.0,0,
8456,control,17,0,0.0,0,
8456,control,15,0,0.0,1,
8456,control,3,1,139.3,0,3.0
8457,control,9,1,133.2,0,2.0
8458,treatment,19,0,0.0,0,
8458,treatment,11,0,0.0,0,
8458,treatment,2,0,0.0,1,
8459,control,2,1,189.3,0,5.0
8460,treatment,1,0,0.0,1,
8460,treatment,9,1,103.2,0,3.0
8461,treatment,2,1,162.5,1,1.0
8462,treatment,16,1,225.4,0,2.0
8462,treatment,21,0,0.0,0,
8462,treatment,18,0,0.0,0,
8463,treatment,3,0,0.0,0,
8463,treatment,12,0,0.0,0,
8463,treatment,11,0,0.0,0,
8464,treatment,16,0,0.0,0,
8465,control,5,1,265.7,0,4.0
8465,control,10,0,0.0,1,
8465,control,12,0,0.0,0,
8466,control,5,0,0.0,1,
8467,control,18,0,0.0,1,
8468,control,9,0,0.0,1,
8469,treatment,12,0,0.0,0,
8470,control,20,1,157.9,0,1.0
8470,control,13,1,145.4,1,3.0
8470,control,17,0,0.0,0,
8471,treatment,5,0,0.0,0,
8471,treatment,19,1,144.8,0,1.0
8471,treatment,3,0,0.0,1,
8472,treatment,1,1,103.3,0,3.0
8472,treatment,19,0,0.0,0,
8472,treatment,13,0,0.0,0,
8473,control,7,1,148.8,0,3.0
8473,control,11,1,128.1,0,1.0
8474,control,13,1,122.3,1,1.0
8475,control,21,1,130.1,0,3.0
8475,control,21,1,117.3,1,5.0
8475,control,20,0,0.0,1,
8476,control,6,1,241.8,0,1.0
8476,control,14,1,59.3,0,3.0
8477,treatment,4,1,98.2,0,1.0
8477,treatment,14,0,0.0,1,
8477,treatment,14,0,0.0,0,
8478,treatment,17,1,223.4,0,4.0
8478,treatment,9,1,146.6,0,1.0
8479,control,17,0,0.0,0,
8479,control,18,1,169.5,1,1.0
8480,treatment,10,0,0.0,0,
8480,treatment,5,0,0.0,1,
8481,treatment,7,0,0.0,1,
8481,treatment,7,0,0.0,0,
8482,treatment,8,1,163.4,0,4.0
8482,treatment,15,0,0.0,0,
8483,control,17,0,0.0,1,
8483,control,17,0,0.0,0,
8484,treatment,9,1,155.8,0,2.0
8485,control,1,0,0.0,0,
8486,control,13,1,193.8,1,3.0
8486,control,20,0,0.0,1,
8486,control,6,0,0.0,0,
8487,treatment,10,1,230.9,1,1.0
8488,treatment,15,1,146.4,1,1.0
8489,control,20,0,0.0,0,
8489,control,16,0,0.0,0,
8489,control,7,1,178.0,0,2.0
8490,treatment,21,0,0.0,0,
8490,treatment,15,1,233.2,1,2.0
8491,treatment,20,1,284.1,1,2.0
8491,treatment,2,1,165.4,1,2.0
8491,treatment,10,1,176.2,0,4.0
8492,control,17,1,37.7,0,1.0
8492,control,5,0,0.0,0,
8492,control,6,0,0.0,0,
8493,control,15,0,0.0,0,
8494,control,2,0,0.0,1,
8495,control,5,0,0.0,1,
8495,control,8,0,0.0,0,
8496,treatment,10,0,0.0,1,
8496,treatment,5,1,211.2,0,5.0
8496,treatment,3,0,0.0,1,
8497,treatment,21,0,0.0,0,
8497,treatment,9,0,0.0,0,
8497,treatment,4,0,0.0,0,
8498,control,13,1,208.8,0,2.0
8498,control,4,1,142.2,0,1.0
8498,control,17,1,180.4,0,1.0
8499,control,17,1,117.2,1,2.0
8500,control,21,0,0.0,0,
8500,control,19,0,0.0,1,
8501,treatment,15,1,204.2,0,1.0
8501,treatment,7,0,0.0,0,
8502,control,20,0,0.0,0,
8502,control,21,1,289.8,0,2.0
8502,control,15,0,0.0,1,
8503,treatment,12,1,219.7,0,4.0
8504,control,8,1,69.6,1,1.0
8505,control,2,0,0.0,1,
8505,control,21,0,0.0,0,
8505,control,4,1,171.6,1,1.0
8506,control,13,1,125.4,0,2.0
8506,control,1,1,254.7,0,1.0
8507,treatment,18,1,161.3,0,1.0
8507,treatment,3,0,0.0,0,
8507,treatment,6,0,0.0,0,
8508,treatment,9,1,214.9,0,5.0
8509,treatment,17,0,0.0,0,
8509,treatment,17,0,0.0,0,
8509,treatment,8,1,212.9,0,2.0
8510,control,18,1,164.0,0,2.0
8510,control,20,1,234.6,0,4.0
8510,control,11,0,0.0,0,
8511,treatment,5,1,179.4,0,1.0
8511,treatment,16,0,0.0,0,
8512,treatment,19,1,224.5,1,2.0
8512,treatment,4,1,30.8,0,1.0
8513,control,19,0,0.0,0,
8513,control,13,0,0.0,0,
8514,control,7,0,0.0,0,
8514,control,11,1,85.1,0,1.0
8514,control,12,1,300.7,0,2.0
8515,treatment,16,1,108.7,0,2.0
8515,treatment,7,0,0.0,0,
8515,treatment,13,1,134.8,0,1.0
8516,treatment,12,1,161.7,1,3.0
8516,treatment,18,1,163.3,0,1.0
8516,treatment,20,0,0.0,0,
8517,treatment,9,0,0.0,0,
8517,treatment,4,0,0.0,0,
8517,treatment,11,0,0.0,0,
8518,treatment,15,0,0.0,1,
8518,treatment,21,1,148.4,0,1.0
8518,treatment,12,0,0.0,1,
8519,control,15,0,0.0,0,
8520,control,20,1,191.8,0,2.0
8520,control,8,1,162.0,0,4.0
8521,control,21,1,127.0,0,3.0
8521,control,4,1,164.2,1,2.0
8521,control,1,1,195.8,0,3.0
8522,treatment,16,1,188.5,1,3.0
8522,treatment,1,0,0.0,0,
8522,treatment,5,1,212.0,0,2.0
8523,treatment,16,0,0.0,0,
8523,treatment,3,1,175.8,0,1.0
8524,control,3,0,0.0,1,
8525,control,16,0,0.0,0,
8525,control,19,0,0.0,0,
8526,treatment,1,0,0.0,0,
8526,treatment,8,1,38.4,0,2.0
8527,treatment,20,1,150.1,0,1.0
8527,treatment,3,0,0.0,0,
8527,treatment,11,0,0.0,1,
8528,control,17,0,0.0,0,
8528,control,11,0,0.0,0,
8529,control,6,0,0.0,1,
8529,control,3,0,0.0,0,
8529,control,4,0,0.0,0,
8530,control,19,1,134.8,0,1.0
8530,control,19,1,210.6,0,2.0
8531,treatment,10,0,0.0,0,
8531,treatment,4,1,221.4,0,2.0
8532,treatment,11,0,0.0,1,
8533,treatment,20,1,228.2,1,1.0
8534,treatment,17,0,0.0,0,
8534,treatment,18,1,212.1,1,1.0
8534,treatment,2,0,0.0,0,
8535,treatment,8,0,0.0,1,
8536,treatment,12,0,0.0,1,
8537,control,13,0,0.0,1,
8537,control,9,0,0.0,1,
8538,control,1,1,119.4,0,1.0
8538,control,1,0,0.0,0,
8538,control,8,0,0.0,0,
8539,treatment,4,1,139.7,0,2.0
8539,treatment,18,1,137.9,0,1.0
8540,control,5,1,51.5,0,1.0
8540,control,2,1,99.0,0,1.0
8541,treatment,18,0,0.0,0,
8541,treatment,7,1,133.6,0,4.0
8542,control,2,1,169.3,0,1.0
8542,control,4,0,0.0,1,
8542,control,10,0,0.0,0,
8543,treatment,3,1,207.6,1,4.0
8543,treatment,16,1,118.3,0,1.0
8544,control,8,0,0.0,0,
8545,control,17,1,108.6,0,2.0
8545,control,21,0,0.0,0,
8545,control,7,1,165.0,1,1.0
8546,treatment,10,1,127.0,0,2.0
8546,treatment,9,1,150.3,1,1.0
8546,treatment,6,0,0.0,0,
8547,treatment,8,0,0.0,0,
8547,treatment,13,0,0.0,0,
8547,treatment,21,0,0.0,1,
8548,control,8,0,0.0,0,
8548,control,3,0,0.0,1,
8548,control,2,1,101.8,0,5.0
8549,control,18,1,98.2,0,1.0
8550,treatment,16,1,117.9,0,1.0
8551,control,2,1,80.4,1,4.0
8551,control,10,0,0.0,0,
8552,treatment,8,1,75.8,1,3.0
8553,treatment,2,1,168.0,1,2.0
8553,treatment,15,0,0.0,1,
8554,control,16,0,0.0,1,
8554,control,13,0,0.0,0,
8555,treatment,9,0,0.0,1,
8555,treatment,9,0,0.0,1,
8556,control,21,0,0.0,1,
8557,control,20,0,0.0,0,
8557,control,1,0,0.0,0,
8557,control,8,0,0.0,1,
8558,treatment,3,0,0.0,0,
8558,treatment,15,0,0.0,1,
8558,treatment,10,0,0.0,1,
8559,control,13,0,0.0,1,
8559,control,4,1,211.3,0,1.0
8560,treatment,14,1,82.9,0,2.0
8560,treatment,17,0,0.0,0,
8560,treatment,12,1,251.7,0,2.0
8561,treatment,14,0,0.0,1,
8562,treatment,13,1,205.4,1,1.0
8563,control,15,1,119.4,0,2.0
8563,control,14,1,172.8,0,4.0
8563,control,19,0,0.0,0,
8564,treatment,17,0,0.0,0,
8564,treatment,12,1,148.7,0,1.0
8564,treatment,20,0,0.0,0,
8565,control,6,0,0.0,1,
8565,control,19,1,158.0,0,1.0
8565,control,3,0,0.0,0,
8566,treatment,9,1,134.7,0,1.0
8567,treatment,18,1,223.2,1,1.0
8567,treatment,8,1,218.4,0,3.0
8568,treatment,12,0,0.0,0,
8569,control,6,1,164.4,0,5.0
8569,control,4,1,76.6,1,3.0
8570,control,14,1,187.8,0,1.0
8570,control,18,1,280.8,0,3.0
8570,control,10,1,72.4,1,1.0
8571,treatment,16,0,0.0,0,
8572,treatment,4,1,182.9,0,1.0
8572,treatment,5,0,0.0,0,
8572,treatment,7,1,272.0,0,1.0
8573,control,2,0,0.0,0,
8573,control,12,0,0.0,0,
8573,control,17,0,0.0,1,
8574,control,15,0,0.0,0,
8574,control,8,1,93.2,0,3.0
8575,control,11,0,0.0,0,
8575,control,21,1,135.2,1,1.0
8576,treatment,8,0,0.0,0,
8576,treatment,10,1,111.3,1,1.0
8577,control,19,1,181.7,1,5.0
8577,control,1,0,0.0,1,
8577,control,9,1,247.3,0,4.0
8578,treatment,7,0,0.0,0,
8578,treatment,1,1,229.8,0,2.0
8579,control,9,1,46.5,0,3.0
8579,control,13,0,0.0,0,
8580,treatment,8,0,0.0,0,
8581,treatment,4,1,201.7,0,2.0
8581,treatment,17,1,152.8,1,1.0
8582,treatment,7,0,0.0,0,
8582,treatment,3,0,0.0,0,
8583,control,17,1,94.1,1,3.0
8583,control,7,1,189.4,1,1.0
8584,control,8,1,110.7,0,1.0
8584,control,7,0,0.0,1,
8585,control,3,0,0.0,0,
8586,treatment,8,1,208.5,0,4.0
8586,treatment,17,0,0.0,0,
8586,treatment,6,1,118.0,0,1.0
8587,treatment,15,1,185.6,0,2.0
8587,treatment,20,1,105.3,0,1.0
8588,control,10,0,0.0,0,
8588,control,14,0,0.0,0,
8588,control,20,0,0.0,0,
8589,treatment,1,1,133.9,1,1.0
8590,treatment,13,0,0.0,1,
8590,treatment,7,0,0.0,0,
8590,treatment,21,1,120.3,1,1.0
8591,treatment,20,0,0.0,0,
8591,treatment,11,0,0.0,1,
8592,control,1,1,145.6,0,4.0
8593,treatment,16,0,0.0,0,
8593,treatment,14,0,0.0,0,
8594,control,16,1,130.5,1,3.0
8594,control,7,1,103.0,0,1.0
8594,control,3,1,120.8,0,1.0
8595,control,4,0,0.0,0,
8595,control,6,0,0.0,0,
8596,control,9,0,0.0,0,
8597,control,21,1,281.6,1,3.0
8597,control,8,1,184.4,0,4.0
8597,control,8,1,76.7,1,5.0
8598,control,17,0,0.0,1,
8598,control,14,0,0.0,0,
8599,treatment,12,0,0.0,0,
8599,treatment,18,0,0.0,0,
8600,control,7,1,109.4,1,4.0
8600,control,19,1,110.2,0,3.0
8601,control,10,0,0.0,0,
8602,control,21,1,211.9,0,1.0
8602,control,8,1,73.4,0,2.0
8602,control,21,0,0.0,0,
8603,treatment,10,1,238.6,1,1.0
8603,treatment,14,1,249.2,0,1.0
8604,treatment,9,1,280.1,0,1.0
8605,treatment,5,1,222.6,0,1.0
8605,treatment,18,1,181.6,0,1.0
8605,treatment,8,1,234.2,1,1.0
8606,treatment,15,1,280.9,1,1.0
8607,control,17,1,132.0,0,1.0
8607,control,1,1,180.5,0,1.0
8607,control,21,0,0.0,0,
8608,control,2,0,0.0,1,
8609,treatment,16,0,0.0,1,
8610,treatment,15,0,0.0,0,
8610,treatment,2,1,321.2,0,1.0
8611,treatment,13,1,98.8,0,1.0
8612,treatment,9,0,0.0,0,
8612,treatment,20,1,215.4,0,1.0
8613,control,6,0,0.0,0,
8613,control,10,0,0.0,0,
8614,treatment,13,0,0.0,0,
8614,treatment,15,0,0.0,0,
8615,treatment,4,1,206.4,0,2.0
8615,treatment,14,1,167.1,0,1.0
8615,treatment,10,0,0.0,0,
8616,treatment,19,1,231.3,0,1.0
8616,treatment,9,1,211.1,0,2.0
8617,treatment,20,1,249.5,1,2.0
8618,treatment,6,0,0.0,0,
8618,treatment,8,0,0.0,0,
8618,treatment,9,0,0.0,0,
8619,treatment,19,0,0.0,1,
8619,treatment,7,0,0.0,1,
8619,treatment,1,1,203.7,0,1.0
8620,treatment,14,1,156.9,0,5.0
8620,treatment,17,0,0.0,0,
8621,control,7,0,0.0,1,
8621,control,3,0,0.0,1,
8622,control,14,0,0.0,1,
8622,control,2,1,48.9,1,2.0
8622,control,10,1,178.2,0,1.0
8623,control,10,1,129.5,0,1.0
8623,control,14,0,0.0,0,
8623,control,15,1,269.7,1,2.0
8624,control,19,0,0.0,0,
8625,control,4,0,0.0,0,
8626,control,10,1,308.0,0,5.0
8626,control,14,0,0.0,1,
8626,control,9,0,0.0,0,
8627,treatment,5,1,152.4,0,1.0
8627,treatment,17,1,282.0,0,4.0
8627,treatment,11,0,0.0,0,
8628,treatment,21,1,286.2,0,1.0
8628,treatment,10,1,264.8,0,1.0
8629,control,13,0,0.0,0,
8629,control,9,0,0.0,0,
8630,treatment,12,1,217.9,0,2.0
8630,treatment,12,1,20.9,0,4.0
8631,control,4,1,43.2,0,2.0
8631,control,15,1,172.0,0,4.0
8631,control,15,0,0.0,1,
8632,treatment,16,1,86.0,0,2.0
8633,treatment,14,1,228.5,0,1.0
8633,treatment,20,0,0.0,0,
8633,treatment,21,1,180.9,1,1.0
8634,treatment,8,1,288.6,0,3.0
8634,treatment,11,0,0.0,1,
8634,treatment,1,0,0.0,1,
8635,treatment,16,0,0.0,0,
8635,treatment,17,0,0.0,1,
8635,treatment,18,0,0.0,1,
8636,treatment,5,1,106.3,0,2.0
8636,treatment,6,0,0.0,0,
8636,treatment,1,1,164.3,1,1.0
8637,treatment,14,1,223.2,0,1.0
8638,control,18,1,308.5,1,3.0
8638,control,2,1,140.9,1,2.0
8638,control,20,0,0.0,1,
8639,control,16,0,0.0,0,
8639,control,13,1,108.2,0,2.0
8639,control,1,1,87.6,1,1.0
8640,treatment,13,0,0.0,0,
8640,treatment,15,0,0.0,1,
8640,treatment,9,0,0.0,0,
8641,control,12,0,0.0,0,
8642,treatment,16,1,103.0,0,1.0
8642,treatment,3,0,0.0,1,
8643,control,13,0,0.0,0,
8643,control,7,1,5.0,0,2.0
8644,treatment,21,0,0.0,0,
8645,control,4,0,0.0,0,
8645,control,4,1,181.3,0,1.0
8645,control,16,1,106.3,1,2.0
8646,treatment,17,1,224.6,0,4.0
8647,control,12,1,259.3,1,1.0
8647,control,15,1,131.7,0,1.0
8648,treatment,14,1,154.5,0,1.0
8648,treatment,8,0,0.0,0,
8648,treatment,10,0,0.0,1,
8649,control,14,0,0.0,0,
8649,control,5,0,0.0,0,
8650,treatment,8,0,0.0,0,
8650,treatment,19,0,0.0,0,
8651,treatment,5,0,0.0,0,
8652,treatment,21,1,147.4,1,1.0
8652,treatment,7,1,217.9,0,1.0
8652,treatment,6,1,126.0,0,2.0
8653,control,21,1,107.6,1,3.0
8653,control,2,1,34.0,0,3.0
8653,control,4,0,0.0,1,
8654,control,9,1,129.7,0,1.0
8654,control,12,0,0.0,0,
8655,control,5,1,80.1,0,2.0
8655,control,19,0,0.0,0,
8656,treatment,11,0,0.0,0,
8656,treatment,1,0,0.0,0,
8656,treatment,19,0,0.0,1,
8657,control,11,1,189.0,1,2.0
8658,treatment,17,0,0.0,0,
8659,control,11,0,0.0,1,
8660,control,9,0,0.0,0,
8660,control,5,0,0.0,0,
8660,control,13,0,0.0,1,
8661,control,20,0,0.0,0,
8661,control,18,0,0.0,0,
8662,control,4,1,181.7,0,4.0
8662,control,14,1,119.1,0,3.0
8663,treatment,14,1,281.1,0,1.0
8664,control,4,1,168.5,0,4.0
8664,control,21,1,143.4,1,1.0
8664,control,17,1,194.2,1,1.0
8665,control,5,0,0.0,1,
8665,control,3,1,5.0,1,4.0
8665,control,17,1,125.5,0,2.0
8666,treatment,12,1,36.2,0,1.0
8666,treatment,5,0,0.0,0,
8666,treatment,13,0,0.0,0,
8667,treatment,15,1,197.6,0,2.0
8667,treatment,15,1,253.1,0,1.0
8668,control,11,0,0.0,0,
8669,control,20,1,168.5,0,4.0
8670,treatment,8,1,152.9,0,1.0
8671,treatment,18,1,134.5,0,1.0
8671,treatment,1,1,141.0,1,1.0
8671,treatment,1,1,318.9,0,4.0
8672,treatment,18,0,0.0,1,
8672,treatment,13,1,221.9,1,1.0
8673,control,18,0,0.0,1,
8673,control,1,1,141.5,1,2.0
8673,control,9,0,0.0,0,
8674,control,11,1,211.9,1,5.0
8674,control,17,0,0.0,1,
8674,control,12,0,0.0,0,
8675,control,9,0,0.0,1,
8675,control,2,0,0.0,0,
8675,control,16,1,60.7,1,1.0
8676,treatment,4,1,131.7,0,1.0
8677,treatment,10,0,0.0,0,
8677,treatment,10,0,0.0,0,
8678,treatment,8,1,131.6,0,4.0
8678,treatment,11,1,114.0,0,4.0
8679,control,8,1,194.2,0,1.0
8679,control,16,0,0.0,1,
8679,control,13,1,133.3,1,3.0
8680,treatment,13,1,112.8,0,1.0
8680,treatment,17,1,177.7,0,3.0
8681,control,1,1,110.7,0,3.0
8681,control,21,1,5.0,0,4.0
8681,control,19,1,154.9,1,4.0
8682,treatment,12,1,188.4,0,1.0
8682,treatment,19,1,189.4,0,1.0
8682,treatment,14,1,204.5,0,2.0
8683,control,4,0,0.0,0,
8683,control,2,1,139.6,0,2.0
8684,control,19,0,0.0,1,
8684,control,19,0,0.0,0,
8685,treatment,14,0,0.0,0,
8685,treatment,6,0,0.0,0,
8686,control,3,1,204.7,0,5.0
8686,control,13,0,0.0,0,
8686,control,16,1,60.7,0,1.0
8687,treatment,14,0,0.0,0,
8688,control,7,0,0.0,0,
8688,control,21,0,0.0,0,
8689,treatment,20,1,134.4,0,1.0
8689,treatment,12,1,177.3,1,2.0
8690,treatment,10,0,0.0,0,
8690,treatment,12,1,191.3,0,1.0
8690,treatment,14,0,0.0,0,
8691,control,15,0,0.0,0,
8691,control,6,0,0.0,0,
8691,control,21,0,0.0,0,
8692,treatment,13,0,0.0,0,
8692,treatment,21,0,0.0,0,
8692,treatment,14,1,100.3,0,1.0
8693,control,14,0,0.0,1,
8693,control,12,0,0.0,1,
8693,control,6,1,46.5,0,1.0
8694,treatment,17,0,0.0,1,
8694,treatment,10,1,149.2,0,1.0
8695,treatment,19,1,230.6,0,1.0
8695,treatment,16,1,200.7,0,2.0
8695,treatment,14,0,0.0,1,
8696,treatment,16,1,110.0,0,1.0
8697,treatment,8,1,186.8,0,1.0
8697,treatment,19,0,0.0,1,
8698,control,13,1,217.5,1,1.0
8699,treatment,5,0,0.0,0,
8700,treatment,9,0,0.0,0,
8700,treatment,12,1,142.6,0,1.0
8701,control,5,1,152.6,0,2.0
8701,control,20,1,52.4,0,1.0
8701,control,7,0,0.0,0,
8702,control,9,0,0.0,0,
8703,control,7,1,143.1,0,1.0
8704,control,8,0,0.0,1,
8705,control,1,0,0.0,0,
8705,control,18,0,0.0,1,
8705,control,20,0,0.0,0,
8706,control,9,0,0.0,0,
8707,treatment,19,1,129.3,1,1.0
8708,control,17,1,245.8,0,1.0
8709,treatment,11,1,220.7,1,1.0
8709,treatment,12,1,143.3,0,3.0
8710,control,5,0,0.0,0,
8710,control,12,0,0.0,1,
8710,control,21,1,192.6,1,1.0
8711,treatment,3,1,172.3,0,1.0
8711,treatment,9,1,161.2,0,1.0
8711,treatment,11,1,23.5,1,2.0
8712,treatment,14,0,0.0,1,
8713,treatment,7,0,0.0,0,
8713,treatment,8,1,233.9,0,4.0
8713,treatment,17,0,0.0,1,
8714,control,4,0,0.0,1,
8714,control,16,0,0.0,0,
8715,control,16,0,0.0,1,
8716,control,15,1,123.6,0,5.0
8716,control,4,0,0.0,0,
8716,control,2,1,176.6,1,1.0
8717,control,13,0,0.0,0,
8717,control,2,0,0.0,0,
8717,control,7,0,0.0,1,
8718,treatment,5,0,0.0,0,
8719,control,2,0,0.0,1,
8719,control,5,1,206.5,0,1.0
8720,treatment,14,1,101.0,1,1.0
8721,treatment,8,0,0.0,0,
8721,treatment,15,1,227.5,0,1.0
8722,control,2,1,5.0,0,2.0
8722,control,18,0,0.0,0,
8722,control,11,1,248.2,0,1.0
8723,control,10,1,160.8,1,1.0
8723,control,18,1,114.9,0,2.0
8724,control,12,0,0.0,0,
8724,control,5,0,0.0,0,
8725,treatment,1,1,349.0,0,1.0
8725,treatment,1,1,242.2,1,1.0
8725,treatment,15,0,0.0,1,
8726,control,11,1,68.3,0,1.0
8727,treatment,7,0,0.0,0,
8728,control,9,1,185.1,0,5.0
8728,control,8,0,0.0,0,
8728,control,17,0,0.0,1,
8729,treatment,1,0,0.0,0,
8729,treatment,9,0,0.0,0,
8729,treatment,7,0,0.0,0,
8730,control,11,0,0.0,1,
8730,control,19,1,145.5,0,1.0
8730,control,11,0,0.0,1,
8731,control,21,0,0.0,1,
8732,treatment,6,0,0.0,0,
8733,control,8,0,0.0,1,
8733,control,21,1,155.4,0,4.0
8733,control,2,1,176.5,1,1.0
8734,control,15,0,0.0,1,
8734,control,11,0,0.0,1,
8735,control,13,1,79.0,1,1.0
8735,control,18,1,59.4,1,2.0
8735,control,12,1,157.0,0,2.0
8736,control,16,0,0.0,0,
8736,control,5,1,185.4,1,1.0
8737,control,17,0,0.0,0,
8738,control,3,1,167.9,1,2.0
8739,control,18,0,0.0,1,
8739,control,11,0,0.0,0,
8739,control,16,1,197.0,1,4.0
8740,treatment,9,1,195.8,0,1.0
8740,treatment,18,1,275.6,1,3.0
8740,treatment,13,0,0.0,0,
8741,treatment,3,1,24.0,0,1.0
8741,treatment,17,1,187.7,0,2.0
8742,control,15,0,0.0,1,
8742,control,2,1,142.8,0,2.0
8742,control,1,1,259.2,0,3.0
8743,control,7,0,0.0,0,
8744,control,8,0,0.0,1,
8745,treatment,20,1,171.5,1,3.0
8746,treatment,19,1,235.1,1,3.0
8747,control,10,1,233.9,1,1.0
8748,treatment,8,1,119.6,0,1.0
8748,treatment,5,0,0.0,0,
8748,treatment,18,1,238.1,1,4.0
8749,control,10,1,174.9,1,3.0
8749,control,9,1,118.8,0,2.0
8749,control,15,1,176.4,0,3.0
8750,control,20,1,147.8,0,1.0
8750,control,8,0,0.0,0,
8751,control,8,0,0.0,1,
8752,control,11,1,152.9,0,1.0
8753,treatment,19,1,156.8,0,1.0
8753,treatment,9,1,267.5,0,1.0
8754,treatment,12,0,0.0,1,
8754,treatment,2,0,0.0,0,
8755,control,1,0,0.0,0,
8756,treatment,20,0,0.0,1,
8756,treatment,9,1,224.2,0,1.0
8757,treatment,18,1,195.4,0,1.0
8758,control,19,1,225.8,0,1.0
8758,control,11,1,244.9,0,1.0
8758,control,8,0,0.0,1,
8759,treatment,1,0,0.0,0,
8759,treatment,8,1,174.7,0,3.0
8760,control,9,0,0.0,0,
8760,control,18,0,0.0,0,
8760,control,8,0,0.0,1,
8761,control,4,1,115.4,1,1.0
8762,control,7,1,290.3,1,1.0
8763,control,21,1,194.8,0,2.0
8764,treatment,20,0,0.0,0,
8764,treatment,8,0,0.0,0,
8765,control,15,1,241.5,0,5.0
8766,treatment,16,1,234.0,1,4.0
8766,treatment,9,0,0.0,1,
8766,treatment,15,1,185.2,0,1.0
8767,control,12,1,130.6,0,3.0
8767,control,19,1,122.2,0,1.0
8768,control,10,0,0.0,0,
8768,control,5,0,0.0,0,
8768,control,8,1,217.3,1,2.0
8769,treatment,10,1,114.1,0,2.0
8769,treatment,9,1,172.3,0,1.0
8770,control,12,0,0.0,0,
8770,control,21,1,82.9,0,2.0
8770,control,6,0,0.0,0,
8771,treatment,8,1,173.1,0,1.0
8771,treatment,9,0,0.0,0,
8771,treatment,2,0,0.0,0,
8772,treatment,3,0,0.0,0,
8772,treatment,15,0,0.0,1,
8773,control,14,0,0.0,0,
8773,control,3,0,0.0,0,
8773,control,5,1,122.3,0,2.0
8774,control,5,1,195.3,1,3.0
8774,control,10,1,127.1,0,4.0
8774,control,13,0,0.0,0,
8775,control,15,1,195.1,1,4.0
8775,control,2,0,0.0,0,
8776,control,12,1,213.5,0,4.0
8777,control,16,0,0.0,0,
8777,control,1,1,53.9,0,3.0
8778,control,21,0,0.0,1,
8778,control,2,0,0.0,0,
8779,treatment,4,1,265.6,1,1.0
8779,treatment,8,1,141.1,1,1.0
8780,treatment,4,1,124.8,0,3.0
8781,control,17,1,214.1,0,2.0
8781,control,9,0,0.0,0,
8781,control,15,1,121.3,1,1.0
8782,treatment,16,1,105.3,0,3.0
